Opportunity_ID,Target
10689,0.4449007196852149
10690,0.5462768332716585
10691,0.5080609176555603
10692,0.6046276212587207
10693,0.51443811065227
10694,0.51443811065227
10695,0.2639393939393939
10696,0.2636363636363636
10697,0.3077243867243867
10698,0.322349607294735
10699,0.34629312698484327
10700,0.39931828512553863
10701,0.48303831085664073
10702,0.6015894541203565
10703,0.5522475411503645
10704,0.38356055100854175
10705,0.4527989755478389
10706,0.2712121212121212
10707,0.2280457744908011
10708,0.2383298257372173
10709,0.31841252235451245
10710,0.3483768976524088
10711,0.7187001398904219
10712,0.567640702420573
10713,0.5965318195920009
10714,0.27373045579258776
10715,0.4200588144900331
10716,0.28640420941038214
10717,0.3762319338949687
10718,0.49448355169014646
10719,0.4085975307988999
10720,0.22159657474346392
10721,0.6212400343591479
10722,0.4061669933611229
10723,0.3083022198921395
10724,0.682276141028931
10725,0.33763496752070693
10726,0.24382972847123782
10727,0.16091596290022553
10728,0.34410029402388476
10729,0.6646531779611731
10730,0.4240173700862407
10731,0.0015957536439464152
10732,0.5853242688236138
10733,0.5853242688236138
10734,0.34758489941349063
10735,0.4736509468838582
10736,0.5522805077322637
10737,0.30837363613320806
10738,0.28871691201801236
10739,0.30378095373667086
10740,0.1743920014543087
10741,0.47023518967514166
10742,0.5151439049962886
10743,0.16983536402491836
10744,0.14518865110488602
10745,0.14518865110488602
10746,0.14518865110488602
10747,0.14518865110488602
10748,0.3562664416965684
10749,0.32814298132484027
10750,0.40689338235969574
10751,0.2883197483442288
10752,0.2883197483442288
10753,0.3190446436691817
10754,0.5343701770600868
10755,0.49798398234473834
10756,0.3948669382585607
10757,0.027863046044864226
10758,0.04727272727272727
10759,0.002865521575198994
10760,0.03278074866310161
10761,0.4905091618669992
10762,0.3255271594696136
10763,0.3824132887032663
10764,0.6205491070059953
10765,0.29164545234340805
10766,0.9912110646301496
10767,0.9879115388862412
10768,0.49162341538366633
10769,0.29620817068132466
10770,0.11748788048886422
10771,0.010504219162168031
10772,0.37530030941346215
10773,0.12181192183010003
10774,0.1494901474308766
10775,0.08486285865472469
10776,0.12947925953189113
10777,0.18509301590248628
10778,0.48160875110938184
10779,0.44868536261545133
10780,0.462848392223044
10781,0.19012262213875267
10782,0.4181796982793672
10783,0.15733894738861107
10784,0.44186106680420806
10785,0.1902052514391176
10786,0.02182228343465046
10787,0.5360436389067699
10788,0.3556755331680836
10789,0.003896103896103896
10790,0.2407222741499164
10791,0.4746202577114988
10792,0.1840320312503062
10793,0.6221164335940325
10794,0.6221164335940325
10795,0.6205491070059953
10796,0.37006203888848954
10797,0.37984601167246235
10798,0.35120221789393413
10799,0.2907546897546897
10800,0.2907546897546897
10801,0.4130900871299656
10802,0.27114698385726427
10803,0.09454545454545454
10804,0.3638716322681843
10805,0.00909090909090909
10806,0.5959393499779112
10807,0.42271876281533055
10808,0.5184842171494108
10809,0.28605778118589414
10810,0.006174242424242424
10811,0.0074608150470219445
10812,0.4836588972431052
10813,0.027586580086580086
10814,0.04015151515151515
10815,0.31791306685767123
10816,0.03258522727272727
10817,0.12200577200577202
10818,0.37035764468768934
10819,0.0193836324318252
10820,0.5209507979942495
10821,0.009020938552188553
10822,0.04366391184573003
10823,0.5551629757863646
10824,0.0073414820473644005
10825,0.13716624442571282
10826,0.3501638552096397
10827,0.32696962579233213
10828,0.5777495860878384
10829,0.5974584174701757
10830,0.26950487244284527
10831,0.4377249802706953
10832,0.19562367377451836
10833,0.17956040187367905
10834,0.012117604617604617
10835,0.383369513453837
10836,0.3903247430778084
10837,0.5102767775987164
10838,0.3358750845230993
10839,0.026004036613792712
10840,0.37255467638492834
10841,0.02727272727272727
10842,0.3316978055068808
10843,0.3305628018350105
10844,0.21208404166944808
10845,0.5294951654269467
10846,0.25320815741010494
10847,0.2580862063627913
10848,0.004
10849,0.37049685300702473
10850,0.42620279628809654
10851,0.24668008635847802
10852,0.3399386319425926
10853,0.3616268567425616
10854,0.43731972426382937
10855,0.4718628372307812
10856,0.36184503504388754
10857,0.2593018897035546
10858,0.4665906259350647
10859,0.013118955512572535
10860,0.21695159971731573
10861,0.003733766233766234
10862,0.2812422867345641
10863,0.3202189817042919
10864,0.4671544054289172
10865,0.5553820648496924
10866,0.023114051892721615
10867,0.10573115799748738
10868,0.5371406332282692
10869,0.15438848368091526
10870,0.5919253706275877
10871,0.6039352330769587
10872,0.016307066916823015
10873,0.29287119969547115
10874,0.9879115388862412
10875,0.41661841786122816
10876,0.36674925176857837
10877,0.6458199854458867
10878,0.28589572264874263
10879,0.16335196516884987
10880,0.10334731228743207
10881,0.37345506404104667
10882,0.4707773079220834
10883,0.1692302738447354
10884,0.27246811698857826
10885,0.2695259497438697
10886,0.41388502064505456
10887,0.20022253635802023
10888,0.6101979165298049
10889,0.4663013833656462
10890,0.6101979165298049
10891,0.6196297347116231
10892,0.4914087155453965
10893,0.06363636363636363
10894,0.6192013638400703
10895,0.625766763110328
10896,0.9944502071238375
10897,0.9633209258085228
10898,0.051728314601509534
10899,0.32026303020889973
10900,0.5795736008533543
10901,0.5124961423550427
10902,0.3436131990035484
10903,0.0201894566526189
10904,0.22733409647977945
10905,0.49270357346259597
10906,0.33369489431337895
10907,0.33085736887237605
10908,0.043903743315508025
10909,0.3486275999307002
10910,0.05343108504398827
10911,0.546435948868619
10912,0.2661142430835912
10913,0.5285400993864194
10914,0.04047138047138047
10915,0.5823263959194809
10916,0.34367410406233095
10917,0.5636408582189213
10918,0.3694246872775877
10919,0.024870256577813533
10920,0.5051197529199463
10921,0.5348698278883589
10922,0.20188824187694004
10923,0.4599212180763901
10924,0.32793536617083047
10925,0.33024108251773676
10926,0.005936026936026936
10927,0.018571428571428572
10928,0.25197426007064716
10929,0.5567953261381341
