Opportunity_ID,Target
10689,0.7
10690,0.7
10691,0.72420025
10692,0.8311146
10693,0.7122925999999999
10694,0.7122925999999999
10695,0.11888242
10696,0.17614958
10697,0.7
10698,0.7
10699,0.7
10700,0.8747833
10701,0.86033076
10702,0.72826207
10703,0.95940113
10704,0.7
10705,0.9196352
10706,0.3
10707,0.26303542
10708,0.22614938
10709,0.8431904
10710,0.7
10711,0.7
10712,0.8437101999999999
10713,0.7
10714,0.7
10715,0.8058831
10716,0.3
10717,0.7
10718,0.7549807
10719,0.84533143
10720,0.27415097
10721,0.7
10722,0.7
10723,0.73729473
10724,0.79656154
10725,0.8773769
10726,0.7
10727,0.3
10728,0.8723924000000001
10729,0.8392268
10730,0.7
10731,0.0006248355000000001
10732,0.7963747
10733,0.7963747
10734,0.7
10735,0.916192
10736,0.7
10737,0.82469404
10738,0.7
10739,0.82782054
10740,0.2030656
10741,0.9162556
10742,0.78318465
10743,0.7
10744,0.29580665
10745,0.2958067
10746,0.2958067
10747,0.2958067
10748,0.85736895
10749,0.79617983
10750,0.7179249
10751,0.7
10752,0.7
10753,0.7
10754,0.834617
10755,0.7
10756,0.7271505
10757,0.0024350286
10758,0.013362168999999998
10759,0.0005789399
10760,0.0002041161
10761,0.71113765
10762,0.7
10763,0.7
10764,0.72076356
10765,0.7
10766,0.8766905999999999
10767,0.8816084999999999
10768,0.7
10769,0.7
10770,0.12272298
10771,0.00049316883
10772,0.81380296
10773,0.1946604
10774,0.13930723
10775,0.13109016
10776,0.22663218
10777,0.7
10778,0.9607165
10779,0.84754145
10780,0.8426732
10781,0.7
10782,0.8117473000000001
10783,0.7
10784,0.7978153
10785,0.25860482
10786,0.00078091025
10787,0.7812498999999999
10788,0.7
10789,0.0011566281
10790,0.7
10791,0.70207214
10792,0.7
10793,0.86109304
10794,0.86109304
10795,0.7208711999999999
10796,0.7
10797,0.7
10798,0.7
10799,0.29810035
10800,0.29810035
10801,0.7
10802,0.17067513
10803,0.010985523
10804,0.7
10805,3.346459e-06
10806,0.7716352
10807,0.3
10808,0.7
10809,0.7
10810,0.0008251071000000001
10811,0.0012464821
10812,0.790974
10813,0.00028252602000000004
10814,0.00018528104
10815,0.7
10816,0.0014286637
10817,0.053839325999999986
10818,0.87609273
10819,0.0007124841
10820,0.8537362
10821,0.00066158175
10822,0.0008189380000000001
10823,0.83768845
10824,0.00035208464
10825,0.19947019
10826,0.72003555
10827,0.859604
10828,0.76224804
10829,0.9793788
10830,0.3
10831,0.7
10832,0.7
10833,0.22553489
10834,0.0008613169
10835,0.70616424
10836,0.7
10837,0.7
10838,0.7
10839,0.0010401905
10840,0.7
10841,0.0005617738
10842,0.7
10843,0.7
10844,0.7
10845,0.93330204
10846,0.7
10847,0.7
10848,0.0005595982
10849,0.7
10850,0.7
10851,0.18883923
10852,0.7
10853,0.7
10854,0.71499556
10855,0.7
10856,0.7
10857,0.7
10858,0.7223496
10859,0.00022864342
10860,0.12532777
10861,0.00024193525
10862,0.29995617
10863,0.3
10864,0.9373486
10865,0.94288266
10866,0.00029763580000000003
10867,0.10575122
10868,0.7440247
10869,0.09522912
10870,0.7
10871,0.8826272
10872,0.0006291269999999999
10873,0.7
10874,0.8820888000000001
10875,0.8920162
10876,0.7654326
10877,0.7606559
10878,0.7
10879,0.20886943
10880,0.110657305
10881,0.7
10882,0.85081863
10883,0.13699839
10884,0.7
10885,0.7
10886,0.7
10887,0.069761306
10888,0.7216246999999999
10889,0.7167131
10890,0.7216246999999999
10891,0.7216246999999999
10892,0.7
10893,0.0031435788
10894,0.7216246999999999
10895,0.7216246999999999
10896,0.8805028
10897,0.80728424
10898,0.037642032
10899,0.7
10900,0.8333261999999999
10901,0.77524793
10902,0.7
10903,0.000710696
10904,0.3
10905,0.7
10906,0.7071254
10907,0.7
10908,0.00030022860000000003
10909,0.78008896
10910,0.0020292401
10911,0.83819735
10912,0.7
10913,0.8703568000000002
10914,0.042351454
10915,0.7003273
10916,0.7
10917,0.7
10918,0.8063419
10919,0.17048842
10920,0.78590757
10921,0.7
10922,0.7
10923,0.71673965
10924,0.74976915
10925,0.7008916000000001
10926,0.00042453408
10927,0.00096848607
10928,0.7
10929,0.79425275
10930,0.7
10931,0.7
10932,0.8496332000000001
10933,0.8259931
10934,0.3
10935,0.7109151
10936,0.8513193000000001
10937,0.0009855628
10938,0.17329067
10939,0.7
10940,0.77645564
10941,0.0005289018
10942,0.0006543696
10943,0.00065001845
10944,0.00024870038
10945,0.7
10946,0.88672125
10947,0.25956455
10948,0.7
10949,0.7
10950,0.0013898909
10951,0.0004839599
10952,0.7568425999999999
10953,0.18757021
10954,0.7568425999999999
10955,0.09801075
10956,0.093158305
10957,0.17955318
10958,0.17143098
10959,0.00044056773
10960,0.8384875
10961,0.7
10962,0.0003027618
10963,0.0009985864
10964,0.97321725
10965,0.00044694543
10966,0.7
10967,0.8780263
10968,0.0010804832
10969,0.7953284
10970,0.29287803
10971,0.7
10972,0.7
10973,0.7
10974,0.16345888
10975,0.8417157
10976,0.7652886
10977,0.80572975
10978,0.7
10979,0.8510950999999999
10980,0.7
10981,0.7
10982,0.3
10983,0.3
10984,0.009706616
10985,0.0007991791
10986,0.8077655
10987,0.87753415
10988,0.0018388629
10989,0.26332593
10990,0.10569811
10991,0.066887885
10992,0.00021249056
10993,0.893769
10994,0.00076177716
10995,0.7
10996,0.7
10997,0.13626403
10998,0.83710384
10999,0.7
11000,0.0013152957
11001,0.3
11002,0.7
11003,0.001200676
11004,0.8414471
11005,0.79935133
11006,0.9053703000000002
11007,0.8007347
11008,0.07847774
11009,0.72564507
11010,0.8313668
11011,0.7
11012,0.7223008000000001
11013,0.28815198
11014,0.80007005
11015,0.7
11016,0.0007598996000000001
11017,0.75199294
11018,0.3
11019,0.7
11020,0.15090203
11021,0.3
11022,0.7
11023,0.3
11024,0.3
11025,0.875239
11026,0.875239
11027,0.875239
11028,0.13310277
11029,0.7261599
11030,0.27289426
11031,0.838922
11032,0.14611673
11033,0.83159184
11034,0.0026944876
11035,0.00091308355
11036,0.7
11037,0.7
11038,0.7
11039,0.91521716
11040,0.0022078454
11041,0.8417950999999999
11042,0.7
11043,0.7
11044,0.79334897
